node	degree	flag
4357	10	0
4350	38	0
4351	8	0
4352	7	0
4353	9	1
11001	17	0
11007	134	0
11006	3	0
11005	1	0
11004	9	0
653219	1	0
11009	1	0
9104	2	0
79612	1	0
79613	2	0
79616	6	0
439	12	0
79618	48	0
434	6	0
435	5	0
432	9	0
433	14	0
430	9	0
23708	5	0
29880	4	0
440738	49	0
729603	1	0
440730	1	0
11344	14	0
11345	126	0
11346	5	0
11340	44	0
11341	1	0
11342	7	0
23704	3	0
145483	1	0
57018	4	0
51021	155	0
55015	1	0
51023	77	0
55017	1	0
5708	144	0
5709	103	0
55012	4	0
55013	1	0
5704	61	0
5705	87	0
5706	61	0
5707	65	0
5700	65	0
5701	65	0
5702	65	0
4668	1	0
9261	50	0
91526	4	0
1437	14	0
91522	5	0
91523	2	0
221613	5	0
9103	10	0
60314	8	0
60313	3	0
60312	11	0
64090	1	0
64091	1	0
27019	1	0
26173	14	0
6421	97	0
124790	16	0
51384	1	0
64854	16	0
2242	44	0
27132	5	0
222255	5	0
27130	4	0
27131	14	0
27134	6	0
201181	7	0
30968	63	0
80714	2	0
340654	1	0
100133941	3	0
259240	1	0
56271	1	0
1050	65	0
5356	174	0
1052	21	0
90594	15	0
5354	8	0
7827	4	0
51203	1	0
5351	6	0
3400	10	0
10653	4	0
1431	14	0
64127	7	0
26260	2	0
26263	3	0
26262	1	0
26269	1	0
64129	12	0
158427	3	0
9368	60	0
9369	5	0
9367	8	0
57326	19	0
22925	2	0
9362	10	0
9363	6	0
9360	22	0
9361	17	0
8985	12	0
149076	1	0
8987	6	0
8986	12	0
51382	6	0
100287898	1	0
8988	21	0
1832	49	0
56894	5	0
1830	4	0
1831	14	0
3799	47	0
1837	24	0
56893	162	0
3795	24	0
149069	5	0
3797	5	0
3796	16	0
3791	48	1
3790	1	0
3792	6	0
2155	15	0
134549	2	0
2157	20	0
4985	26	1
2151	14	0
2152	19	0
2153	14	0
4988	21	1
2158	5	0
2159	21	1
192669	43	0
163786	4	0
202459	2	0
133015	2	0
1954	2	0
1956	379	1
1951	18	0
1950	17	0
1953	4	0
1952	6	0
1959	10	0
1958	40	0
3249	4	0
440295	1	0
3242	4	0
3241	15	0
3240	13	0
138428	2	0
138429	3	0
64782	38	0
1990	6	0
414899	2	0
55660	202	0
79876	42	0
56922	3	0
285971	6	0
4311	150	0
4879	12	0
1993	8	0
56924	8	0
1482	14	0
58499	2	0
58498	1	0
5498	6	0
5499	134	0
3308	90	0
3309	213	0
3306	52	0
5495	22	0
3304	35	0
1488	57	0
58497	5	0
3303	206	0
3300	4	0
3301	45	0
143884	25	0
2068	39	0
4316	18	0
57035	2	0
4317	6	0
2798	10	0
246175	12	0
83892	5	0
2799	14	0
83897	30	0
83548	7	0
146540	6	0
613	66	0
57030	1	0
83547	5	0
83541	19	0
83540	9	0
83543	1	0
112714	1	0
2060	40	0
64858	2	0
2793	19	0
2790	20	0
222229	1	0
2791	22	0
2796	7	0
11045	3	0
518	3	0
192683	2	0
2794	3	0
29928	4	0
29927	15	0
29926	9	0
513	20	1
29924	20	0
515	20	0
29922	34	0
516	16	0
623	2	0
89858	3	0
627	14	0
23659	1	0
23658	12	0
23125	3	0
89853	1	0
23654	9	0
89857	1	0
23650	44	0
8291	5	0
8290	85	0
8293	1	0
6535	1	0
8295	75	0
8294	39	0
6530	6	1
6531	8	1
256714	1	0
129563	4	0
8241	109	0
25988	7	0
25984	1	0
25987	1	0
25981	1	0
25980	3	0
25983	1	0
388701	2	0
338785	7	0
11105	1	0
5868	48	0
3872	11	0
55466	1	0
730426	1	0
3875	80	0
8479	5	0
8475	2	0
8476	11	0
8471	29	0
8470	33	0
8473	47	0
161003	2	0
7566	3	0
10439	2	0
7564	1	0
7565	1	0
221421	2	0
92609	35	0
92359	4	0
9650	1	0
7568	20	0
165324	1	0
9651	37	0
5863	14	0
338567	2	0
219541	114	0
55209	7	0
55201	11	0
55200	2	0
55204	2	0
55207	4	0
117194	1	0
84830	2	0
10123	1	0
84832	22	0
84833	5	0
84838	17	0
84839	1	0
638	9	0
9306	14	0
493753	1	0
10432	8	0
4163	246	0
4162	4	0
4161	7	0
4160	17	0
64806	1	0
64805	1	1
64802	14	0
64800	4	0
151230	5	0
10437	2	0
342908	1	0
10124	5	0
8648	88	0
8649	13	0
204851	11	0
92979	3	0
2239	7	0
254879	1	0
2230	7	0
2232	4	0
2235	6	0
2237	16	0
5937	2	0
5936	65	0
5935	7	0
5934	54	0
5933	58	0
5932	38	0
5931	119	0
5930	32	0
201514	1	0
5939	1	0
201516	2	0
389941	1	0
3497	2	0
406921	1	0
3495	4	0
3493	40	0
3490	11	0
3491	5	0
286262	2	0
2091	228	0
414157	12	0
55860	2	0
2099	297	1
2098	9	0
148281	15	0
2188	19	0
55867	3	1
401152	1	0
152503	11	0
128553	1	0
53353	7	0
81929	11	0
81928	6	0
55184	2	0
8125	27	0
53369	1	0
64375	18	0
64374	4	0
81926	15	0
80031	1	0
80032	1	0
337867	4	0
5742	18	1
100132979	3	0
5743	22	1
200132	1	0
5744	11	0
163154	3	0
85007	5	0
23595	16	0
203447	1	0
83955	2	0
7369	2	0
9759	110	0
7360	7	0
7363	21	1
7364	24	1
7367	22	0
283970	1	0
255193	6	0
54834	1	0
54836	3	0
54830	2	0
54521	3	0
54520	4	0
7023	7	0
7022	8	0
7021	15	0
7020	60	0
7027	31	0
7026	25	0
9001	67	0
7024	106	0
10224	1	0
10226	9	0
10220	6	0
10221	4	0
121642	1	0
283643	1	0
9832	17	0
54788	2	0
7596	1	0
112476	1	0
54785	4	0
54784	2	0
7594	1	0
150	17	1
55054	17	0
119369	2	0
153	18	1
9837	3	0
7799	5	0
7798	1	0
7791	35	0
146956	5	0
375133	1	0
642559	10	0
79180	3	0
164312	1	0
1038	3	0
1039	37	0
79184	26	0
79187	5	0
1032	11	0
1033	8	0
1030	13	0
1031	22	0
1036	4	0
3336	30	0
89866	1	0
285190	1	0
9126	54	0
11069	10	0
11068	1	0
359948	1	0
11061	3	0
11060	42	0
11063	6	0
11062	1	0
11065	11	0
11064	5	0
11067	20	0
11066	32	0
8660	47	0
8661	58	0
8662	87	0
8663	91	0
8664	92	0
8665	60	0
8666	30	0
8667	38	0
8668	98	0
8669	25	0
79366	2	0
283518	7	0
4081	1	0
4082	21	0
4084	21	0
4085	33	0
4086	154	0
4087	283	0
4088	244	0
4089	188	0
11320	4	0
11321	5	0
11326	1	0
148266	2	0
11325	10	0
11329	18	0
55072	14	0
5728	53	0
220108	27	0
51559	1	0
55074	1	0
51008	8	0
51555	1	0
5723	17	0
5720	58	0
5721	38	0
51003	90	0
51002	3	0
51001	5	0
5725	48	0
374354	1	0
374355	10	0
155054	1	0
91544	18	0
23354	2	0
126969	1	0
23352	9	0
23353	2	0
23350	146	0
126961	36	0
23358	2	0
3070	5	0
8085	20	0
8087	76	0
27115	19	0
8082	5	0
8089	33	0
3338	2	0
10733	14	0
100526767	10	0
729230	11	0
260434	1	0
55696	159	0
55697	46	0
55695	3	0
55692	7	0
55690	15	0
55691	1	0
55698	23	0
55699	2	0
6648	81	0
6649	42	0
6645	16	0
6646	2	0
6647	57	1
6640	40	0
6641	10	0
6642	31	0
6643	21	0
10813	41	0
29945	15	0
10811	5	0
10810	4	0
10817	20	0
56259	150	0
10814	7	0
56257	5	0
56256	3	0
56255	2	0
56254	17	0
56521	1	0
56252	10	0
7803	9	0
7802	6	0
7805	23	0
7804	20	0
57129	77	0
57126	3	0
57695	1	0
57696	2	0
57697	21	0
57122	17	0
57120	55	0
57693	6	0
26052	7	0
139793	2	0
286499	8	0
28966	2	0
139212	6	0
353497	3	0
6398	1	0
6399	6	0
6392	8	0
6390	15	0
245934	1	0
6396	23	0
6397	1	0
26057	5	0
2395	3	0
64147	13	0
64145	7	0
26249	12	0
80196	4	0
80199	3	0
125115	313	0
4135	6	0
342132	5	0
1859	21	0
79960	22	0
79961	1	0
1852	3	0
84033	8	0
1854	36	0
1855	36	0
1856	78	0
353376	18	0
2173	1	0
2170	7	0
2171	16	0
2176	41	0
2177	37	0
4969	3	0
4968	7	0
4967	19	0
3845	27	0
2178	18	0
81027	147	1
220965	14	0
5433	43	0
5695	55	0
84294	12	0
84295	2	0
84296	3	0
5128	4	0
5129	19	0
84292	80	0
3266	4	0
3269	8	1
5125	19	0
5126	5	0
5127	25	0
84298	2	0
5121	1	0
5122	6	0
5699	14	0
220963	3	0
116039	1	0
440275	6	0
222658	1	0
3364	25	0
53335	7	0
53840	1	0
58473	7	0
53339	4	0
112802	5	0
58472	2	0
58475	2	0
5048	22	0
168374	2	0
22827	192	0
3362	3	1
22826	145	0
112885	12	0
56181	2	0
5309	2	0
22822	8	0
152816	1	0
29920	11	0
375748	2	0
930	24	0
10157	2	0
285622	6	0
6886	51	0
6887	9	0
6884	30	0
6885	113	0
6882	30	0
6883	62	0
6880	101	0
6881	48	0
55500	4	0
91392	2	0
6888	18	0
83747	8	0
83746	20	0
83744	1	0
83743	14	0
377630	4	0
51022	3	0
1272	21	0
605	2	0
79794	2	0
79797	40	0
23108	4	0
79791	4	0
1208	3	0
994	33	0
602	39	0
23102	5	0
1207	64	0
1201	42	0
608	5	0
1203	1	0
284390	1	0
284391	5	0
150928	1	0
30819	6	0
59345	23	0
8277	13	0
59349	43	0
150921	1	0
30816	6	0
30811	4	0
283160	2	0
8270	5	0
9514	1	0
399665	3	0
10771	17	0
6239	24	0
171017	6	0
55199	2	0
55198	10	0
79648	15	0
91977	8	0
55191	13	0
55190	2	0
55193	19	0
10775	12	0
55195	16	0
55194	1	0
55197	2	0
55196	3	0
8419	4	0
923	4	0
463	8	0
8412	43	0
8411	29	0
8417	20	0
8416	2	0
144125	1	0
991	43	0
197131	30	0
221442	1	0
7589	11	0
9808	3	0
7584	2	0
9806	3	0
9805	3	0
9804	21	0
7580	7	0
9802	118	0
7582	3	0
89876	3	0
89874	4	0
89870	11	0
374654	1	0
374650	3	0
374659	10	0
6667	325	0
6482	16	0
26476	1	0
26471	3	0
26472	3	0
5301	1	0
29947	8	0
993	35	0
283212	2	0
55230	2	0
4149	107	0
4148	8	0
51752	2	0
4145	9	0
4144	11	0
4147	17	0
4146	7	0
4141	34	0
4140	38	0
4142	1	0
3856	62	0
3857	12	0
3854	13	0
3855	11	0
3852	20	0
3853	21	0
3850	2	0
3851	15	0
51209	1	0
3858	15	0
51755	135	0
51205	9	0
5961	4	0
54212	10	0
5962	29	0
55227	6	0
55226	108	0
55225	1	0
55224	6	0
51762	18	0
51763	29	0
51760	18	0
5915	29	0
5914	88	0
5917	20	0
5916	27	0
5911	35	0
5910	13	0
55229	2	0
55228	2	0
79882	3	0
79885	6	0
79884	2	0
56751	3	0
64689	16	0
10512	2	0
10513	99	0
27170	1	0
64682	17	0
4552	2	0
53346	2	0
57599	63	0
57597	1	0
57596	24	0
57595	2	0
57594	30	0
57592	5	0
57591	10	0
27304	4	0
27306	10	0
27301	9	0
27300	5	0
27309	1	0
140710	3	0
53347	15	0
64425	46	0
153527	25	0
64426	29	0
64421	8	0
64420	1	0
64422	20	0
5307	7	0
64429	1	0
64359	2	0
146712	1	0
100132406	2	0
8863	10	0
85021	13	0
80055	1	0
152789	7	0
114805	1	0
644890	1	0
139324	3	0
2617	11	0
91869	1	0
90362	1	0
2619	4	0
2618	7	0
7347	11	0
7345	24	0
7342	2	0
7343	37	0
7341	151	0
10794	3	0
10024	17	0
10025	44	0
10791	4	0
10020	17	0
7349	4	0
122481	7	0
5083	11	0
84196	9	0
54819	36	0
84191	2	0
54812	6	0
54810	9	0
54815	14	0
54814	6	0
29088	80	0
29089	11	0
10248	16	0
10249	7	0
53340	4	0
9025	29	0
9024	9	0
10240	81	0
10241	133	0
9021	36	0
9020	146	0
10244	5	0
9022	3	0
5881	21	0
22889	3	0
22888	15	0
100131816	11	0
23180	1	0
84376	1	0
158787	8	0
22880	1	0
22883	17	0
22882	10	0
22885	5	0
22884	3	0
22887	1	0
5886	47	0
740	78	0
29882	20	0
29883	16	0
744	8	0
5885	29	0
29886	5	0
29887	4	0
29888	41	0
29889	7	0
23184	9	0
84251	2	0
2949	4	0
2948	13	0
2947	15	0
2946	5	0
2944	5	1
5889	8	0
2941	6	0
5357	1	0
1051	101	0
5355	13	0
1053	40	0
1054	22	0
5352	3	0
1056	4	0
5350	16	0
1058	66	0
1059	59	0
84532	15	0
5359	112	0
5358	13	0
79169	14	0
157310	3	0
79165	35	0
22987	1	0
169166	1	0
79161	1	0
3357	4	1
171484	1	0
4312	23	0
4313	39	0
4314	22	0
171483	117	0
388372	8	0
4318	39	0
4319	3	0
11047	56	0
54107	25	0
54106	8	0
54101	3	0
11041	10	0
11040	12	0
64434	4	0
54108	4	0
1180	4	0
3119	4	0
91703	12	0
3117	8	0
3115	4	0
3113	3	0
3112	3	0
3111	2	0
115416	3	0
284252	15	0
144715	7	0
222389	39	0
283576	1	0
8646	23	0
8647	1	1
8644	6	0
8645	1	0
8642	1	0
8643	5	0
8641	1	0
50488	18	0
50484	8	0
114548	3	0
2596	11	0
5740	7	0
5741	9	0
23592	4	0
23593	2	0
23594	19	0
5745	13	0
5746	6	0
5747	164	0
23598	7	0
64344	2	0
9320	10	0
132158	12	0
2592	5	0
51573	4	0
55051	1	0
51571	2	0
2593	5	0
340205	4	0
55055	3	0
51575	5	0
51574	4	0
25827	2	0
25824	5	0
25825	5	0
25820	5	0
374403	6	0
25828	26	0
64926	4	0
23378	3	0
51684	28	0
51686	11	0
220388	1	0
23376	12	0
23370	4	0
23371	25	0
23373	5	0
84258	6	0
353355	1	0
157739	1	0
84975	3	0
6668	5	0
84976	2	0
5091	10	0
84970	64	0
6662	18	0
6663	29	0
6660	21	0
84978	1	0
6664	2	0
6665	3	0
10879	2	0
10878	1	0
221656	1	0
221120	5	0
10870	9	0
120329	4	0
10874	4	0
10877	4	0
8100	4	0
1605	30	0
26229	12	0
26228	14	0
168451	1	0
26225	5	0
26224	6	0
26227	18	0
140901	7	0
152330	4	0
1876	24	0
1877	13	0
1874	32	0
1875	15	0
1870	15	0
1871	21	0
100125556	1	0
1879	13	0
2118	9	0
4947	3	0
4946	7	0
79948	47	0
4943	1	0
4942	22	0
79947	3	0
57104	3	0
2119	5	0
57106	2	0
2110	55	0
90557	1	0
2113	106	0
2114	37	0
57109	2	0
2117	1	0
54487	27	0
5108	21	0
445372	2	0
1911	27	0
1910	8	0
5100	4	0
5101	1	0
5106	28	0
3281	16	0
3280	45	0
2115	13	0
10499	64	0
10498	26	0
10497	13	0
57369	1	0
10495	6	0
10494	28	0
10493	1	0
10492	239	0
10491	1	0
10490	20	0
883	7	0
881	3	0
4010	3	0
887	12	0
54033	11	0
885	6	0
54665	3	0
889	6	0
342666	2	0
2620	2	0
54663	3	0
134492	1	0
7504	13	0
252839	1	0
6617	10	0
355	55	0
80314	30	0
80317	2	0
9884	1	0
80311	2	0
80310	1	0
9883	25	0
80319	1	0
80318	12	0
2629	15	0
51096	8	0
6616	42	0
112752	2	0
7503	2	0
112755	8	0
6868	19	0
6869	5	0
55778	4	0
6865	4	0
6866	11	0
6867	16	0
6860	12	0
6861	6	0
6863	12	0
57817	1	0
3029	27	0
9583	11	0
3028	19	0
10019	12	0
57819	186	0
7352	4	0
9889	3	0
3026	7	0
9586	42	0
1269	1	0
1268	6	1
7357	2	0
669	17	0
164127	11	0
667	31	0
666	2	0
665	24	0
664	29	0
1267	13	0
662	7	0
1265	2	0
660	24	0
7359	1	0
8789	15	0
8788	6	0
7358	6	0
30833	29	0
8781	1	0
8780	10	0
30837	12	0
30836	15	0
196383	8	0
8784	6	0
1041	6	0
3284	4	0
1915	419	0
10016	30	0
1917	96	0
114971	16	0
5105	24	0
8431	32	0
284114	1	0
144455	4	0
144100	5	0
8434	13	0
8437	2	0
8436	7	0
8439	14	0
8438	2	0
79443	22	0
79444	13	0
79447	15	0
79446	6	0
9825	16	0
9824	1	0
9827	1	0
9826	24	0
9821	29	0
9820	8	0
9823	4	0
9829	2	0
9828	3	0
221468	1	0
728556	1	0
257144	5	0
730394	3	0
23163	22	0
23162	29	0
23165	8	0
23164	19	0
23167	1	0
23166	2	0
151011	2	0
282809	1	0
89891	2	0
89890	7	0
127428	2	0
283337	1	0
158067	9	0
8515	1	0
257000	1	0
341947	24	0
8045	4	0
342945	7	0
4129	47	1
4128	45	1
4123	4	0
4122	9	0
4121	4	0
4126	2	0
4125	5	0
6128	273	0
55423	1	0
55422	8	0
5689	77	0
5688	73	0
4197	3	0
5685	62	0
5684	152	0
5687	81	0
5686	56	0
5681	1	0
5683	68	0
5682	141	0
50862	1	0
50863	4	0
114757	1	0
145270	1	0
401024	1	0
81693	1	0
93517	2	0
23784	1	0
23787	1	0
23786	35	0
23780	2	0
130497	2	0
27095	7	0
5979	47	0
5978	18	0
51218	2	0
5973	8	0
5972	8	0
5971	94	0
51747	141	0
5977	25	0
5976	156	0
51742	22	0
56998	19	0
56990	2	0
116285	9	0
56992	7	0
56993	7	0
60528	8	0
56995	4	0
56996	1	0
56997	7	0
25782	7	0
25780	8	0
25788	36	0
886	5	0
140735	27	0
197257	19	0
140739	7	0
27321	1	0
27327	6	0
51678	28	0
200316	2	0
64403	3	0
23157	12	0
2585	1	0
64400	28	0
64407	4	0
2582	3	0
2581	4	0
2580	12	0
134391	1	0
2589	2	0
2588	17	0
30815	1	0
64864	1	0
386684	9	0
386682	290	0
386681	165	0
386680	110	0
64714	12	0
286514	7	0
55591	6	0
64860	1	0
30814	1	0
6059	5	0
55593	17	0
10955	9	0
6051	1	0
6050	10	0
84239	1	0
10005	3	0
10006	57	0
10007	15	0
10000	65	0
2638	16	0
10002	27	0
2635	1	0
2634	22	0
2631	33	0
10009	14	0
2633	4	0
2632	8	0
9229	29	0
9228	20	0
9227	5	0
9223	29	0
9590	11	0
9221	119	0
9220	5	0
387082	76	0
54870	18	0
54873	2	0
113802	1	0
54874	6	0
54878	3	0
9055	15	0
8761	20	0
84179	1	0
84174	5	0
84171	9	0
84173	1	0
84172	39	0
10260	9	0
337974	5	0
10262	193	0
10263	14	0
10266	9	0
337972	12	0
10268	13	0
10269	2	0
23063	8	0
389874	2	0
9049	18	0
9043	25	0
9040	90	0
9047	9	0
9046	22	0
9045	244	0
9044	4	0
3547	8	0
142678	4	0
142679	4	0
3543	7	0
387882	1	0
3549	3	0
285093	27	0
84319	66	0
144165	6	0
84311	80	0
84310	4	0
84313	9	0
84312	20	0
84315	5	0
84317	4	0
84316	3	0
2965	69	0
2967	37	0
2966	31	0
2961	41	0
2960	56	0
2963	70	0
2962	73	0
762	3	1
760	12	1
91404	4	0
2969	67	0
2968	44	0
765	4	0
79145	1	0
474344	1	0
79140	1	0
5378	5	0
79142	3	0
5375	1	0
5376	5	0
5371	85	0
1073	16	0
5373	10	0
1071	7	0
4338	3	0
80233	10	0
4336	5	0
4335	6	0
4332	6	0
4330	1	0
4331	31	0
3135	18	0
3134	12	0
3131	10	0
3133	16	0
84365	7	0
80237	2	0
394261	1	0
91768	17	0
284273	22	0
283551	4	0
284276	2	0
114569	14	0
51510	24	0
51513	4	0
51512	3	0
51514	9	0
23578	5	0
23576	1	0
5764	102	0
5763	8	0
492303	1	0
59067	2	0
245711	7	0
196441	12	0
91582	3	0
23242	1	0
10893	1	0
25804	153	0
25805	2	0
25801	7	0
25802	1	0
25803	3	0
6435	2	0
130827	1	0
2257	9	0
23312	3	0
23313	6	0
23310	7	0
23316	1	0
23317	2	0
140032	80	0
23315	1	0
5187	10	0
2253	4	0
6430	143	0
26167	1	0
7425	1	0
7424	6	0
7423	8	0
26164	2	0
7421	84	0
26165	1	0
7429	6	0
7428	251	0
286827	5	0
93185	9	0
6601	107	0
6602	69	0
6603	48	0
6604	36	0
6605	100	0
6606	154	0
6607	55	0
6608	3	0
6609	5	1
576	10	0
10857	22	0
84952	6	0
84951	3	0
84950	7	0
84957	2	0
84955	1	0
10850	2	0
84959	18	0
84958	6	0
10859	7	0
64285	1	0
50604	1	0
140690	1	0
140691	23	0
63978	18	0
63979	1	0
63976	4	0
63974	1	0
63973	1	0
63970	2	0
63971	9	0
245973	1	0
1040	12	0
1047	2	0
150421	2	0
5367	10	0
158219	1	0
26206	7	0
26205	5	0
5364	19	0
58491	4	0
440689	1	0
5365	11	0
2358	2	0
2353	196	0
2350	1	0
2356	8	1
2357	5	0
2354	7	0
2355	18	0
135250	3	0
58490	1	0
3739	17	0
3738	10	0
3737	22	0
3736	10	1
3735	98	0
1890	4	1
1891	31	0
1892	44	0
1893	4	0
4691	288	0
2137	7	0
4921	5	0
4692	27	0
2132	20	0
4694	59	0
2130	206	0
2131	7	0
79922	1	0
4698	57	0
4929	24	0
4928	33	0
2138	7	0
2139	9	0
57162	7	0
93986	15	0
57161	7	0
57165	1	0
727800	3	0
57169	4	0
5160	18	0
94039	7	0
5162	21	0
5163	19	0
5164	15	0
5165	4	0
5166	8	0
5167	15	0
5168	13	0
5169	15	0
54464	39	0
54462	8	0
4802	46	0
54460	79	0
54461	21	0
116071	2	0
2786	20	0
2781	26	0
81572	2	0
4807	7	0
4774	2	0
4808	4	0
125150	1	0
128653	3	0
9698	3	0
9699	15	0
9696	1	0
9697	7	0
9694	9	0
9695	3	0
9692	2	0
113130	4	0
9690	8	0
57381	21	0
84787	7	0
79802	1	0
192134	1	0
54602	7	0
139728	4	0
54600	1	1
54606	43	0
2788	19	0
256309	1	0
256302	4	0
116225	17	0
10602	7	0
26284	2	0
10603	20	0
668	2	0
9467	10	0
80333	5	0
80332	3	0
80331	3	0
9466	6	0
80335	9	0
57513	2	0
1261	1	0
57512	2	0
1798	4	0
57511	7	0
1793	19	0
663	16	0
1791	12	0
57510	23	0
1797	11	0
1796	38	0
1795	10	0
1794	26	0
389421	1	0
661	25	0
167826	5	0
2072	86	0
6843	10	0
6840	21	0
1264	11	0
6846	3	0
10608	6	0
6844	35	0
6845	18	0
347688	2	0
6676	3	0
10992	280	0
57835	61	0
83787	1	0
83786	3	0
196883	25	0
30851	8	0
30850	2	0
8237	61	0
6595	87	0
6596	15	0
6597	132	0
6598	120	0
6599	110	0
8239	29	0
90011	1	0
206338	1	0
9942	5	0
493856	2	0
55301	5	0
7633	3	0
8786	1	0
30835	6	0
55304	2	0
30834	10	0
284131	2	0
115207	9	0
115201	4	0
339416	1	0
9842	10	0
9841	33	0
257160	2	0
9847	1	0
9846	46	0
9844	7	0
9849	1	0
51337	1	0
5814	2	0
3434	3	0
1241	2	0
1536	6	0
3090	9	0
1534	3	0
3096	13	0
644	10	0
23149	6	0
646	2	0
649	16	0
648	64	0
3098	23	0
3099	24	0
23143	1	0
23141	4	0
23140	4	0
84892	1	0
84893	5	0
84896	2	0
84897	5	0
84894	9	0
158046	1	0
23059	4	0
4100	17	0
4103	14	0
4102	1	0
4105	74	0
4107	8	0
9644	9	0
4108	1	0
10420	3	0
10421	156	0
9641	363	0
151295	1	0
22863	5	0
10427	3	0
3898	2	0
3899	2	0
55159	10	0
9311	12	0
3892	3	0
55154	1	0
55157	2	0
55156	1	0
3897	24	0
55153	1	0
55152	3	0
92912	8	0
56171	1	0
84752	3	0
145258	4	0
285216	16	0
5950	5	0
51236	12	0
51237	3	0
5955	16	0
5954	3	0
5957	6	0
5956	4	0
5959	12	0
22861	14	0
54946	4	0
3375	8	0
833	7	0
65110	18	0
51729	150	0
65117	10	0
256957	1	0
51726	25	0
51727	16	0
64648	1	0
124149	1	0
64641	1	0
8433	3	0
148223	8	0
5775	16	0
130617	6	0
23179	4	0
128821	3	0
1455	7	0
27349	4	0
79441	4	0
5774	24	0
27341	1	0
27340	2	0
27343	22	0
348303	5	0
27344	1	0
27347	19	0
64399	5	0
64398	20	0
64393	6	0
153561	7	0
64397	11	0
64396	26	0
64395	63	0
340481	1	0
284119	7	0
5753	18	0
1457	315	0
6039	1	0
55750	4	0
23569	7	0
23051	7	0
6036	1	0
6035	3	0
5756	3	0
9205	6	0
10063	18	0
10060	5	0
10066	7	0
10067	9	0
9203	21	0
9202	9	0
2653	15	0
2652	2	0
10068	4	0
2650	5	0
9209	6	0
9208	4	0
90326	2	0
7388	76	0
7389	10	0
221935	4	0
7380	2	0
7381	75	0
7386	70	0
7384	80	0
7385	77	0
54859	1	0
54857	4	0
54855	10	0
220885	2	0
54852	1	0
54850	14	0
84159	1	0
84152	15	0
85359	13	0
84154	4	0
9061	6	0
9060	3	0
9063	118	0
9064	9	0
10288	7	0
10289	164	0
10286	156	0
10287	28	0
10284	75	0
10285	163	0
10282	13	0
10283	80	0
10280	3	1
200734	5	0
135932	1	0
26574	23	0
317772	4	0
3562	13	0
3563	10	0
3560	30	0
3561	25	0
3566	22	0
84332	8	0
389119	1	0
84330	2	0
22845	3	0
22844	1	0
3568	11	0
22846	1	0
22841	16	0
22843	3	0
147807	1	0
51411	1	0
4485	6	0
4486	26	0
4487	22	0
4481	7	0
162989	12	0
51156	1	0
4488	23	0
4489	4	1
2903	31	1
2902	64	0
2901	11	0
2900	1	0
708	91	0
2906	34	0
2905	6	0
2904	54	1
705	72	0
706	4	1
2908	191	1
701	22	0
219743	1	0
22953	5	0
1263	20	0
116461	8	0
23161	2	0
5319	5	0
5318	24	0
5313	16	0
5311	22	0
5310	30	0
5317	10	0
5316	17	0
5315	46	0
5314	3	0
3214	5	0
1984	10	0
54149	2	0
54148	80	0
3151	11	0
3150	24	0
3157	16	0
3156	12	1
3155	11	0
23168	8	0
11083	5	0
1634	30	0
3159	34	0
11080	4	0
28793	1	0
11086	1	0
3211	12	0
79698	2	0
79699	3	0
3212	4	0
79690	1	0
79691	3	0
3213	3	0
79695	4	0
79696	23	0
29844	30	0
29841	3	0
83640	13	0
29843	8	0
1349	16	0
9039	18	0
83648	1	0
147664	1	0
23555	4	0
23557	45	0
147660	6	0
23551	15	0
23552	2	0
23558	11	0
23559	5	0
23089	8	0
51538	4	0
23082	8	0
51535	17	0
51534	19	0
23086	3	0
23087	8	0
23085	14	0
1266	4	0
25862	35	0
3033	15	0
25865	35	0
23331	3	0
23332	7	0
23334	3	0
23335	3	0
23336	2	0
23338	16	0
23339	7	0
8574	8	0
8575	27	0
8576	64	0
8577	1	0
8570	25	0
8572	5	0
8573	48	0
8578	4	0
1992	2	0
2195	4	0
100137049	1	0
85477	6	0
7409	81	0
7408	44	0
7405	8	0
7404	2	0
7407	20	0
7403	13	0
7402	27	0
51393	4	0
55367	12	0
55365	1	0
51397	5	0
2014	3	0
55361	4	0
286749	18	0
51399	3	0
137886	7	0
149950	7	0
149951	4	0
6628	233	0
6629	191	0
6626	182	0
6627	189	0
6624	38	0
6625	153	0
6622	67	0
6623	18	0
6620	12	0
6621	9	0
84939	6	0
84938	9	0
51699	9	0
29958	1	0
92070	2	0
56547	3	0
29959	12	0
84935	1	0
84934	8	0
84937	14	0
84936	4	0
2539	16	0
50628	211	0
220164	5	0
50624	1	0
221692	3	0
155435	2	0
65250	2	0
29952	1	0
65259	2	0
65258	2	0
1340	16	0
566	2	0
2533	19	0
29951	1	0
2530	8	0
4714	56	0
4715	62	0
2332	123	0
4717	52	0
2334	5	0
257218	9	0
4712	56	0
4713	53	0
90462	1	0
124808	1	0
4718	53	0
4719	58	0
201456	2	0
404550	2	0
3714	5	0
3717	111	0
3716	83	0
3710	16	0
3713	14	0
3712	8	0
200504	1	0
348174	3	0
3718	45	0
79901	2	0
79902	15	0
138716	6	0
8189	39	0
4124	2	0
64106	1	0
2717	5	0
404734	9	0
4908	5	0
2488	5	0
4678	49	0
4677	5	0
4676	15	0
4675	3	0
4674	1	0
4673	138	0
2483	84	0
4671	6	0
167153	2	0
57148	2	0
953	13	0
83696	1	0
57639	34	0
57142	49	0
57143	1	0
57144	33	0
57146	14	0
57147	5	0
5148	30	1
5149	21	1
